# Band Name                        ,Catalogue Name                     ,Date Observed                      ,RA,Dec,Flux,Frequency                          ,Names
ALMA-Band 3                        ,ALMA                               ,2015-01-09T00:00:00Z               ,172.6767882,30.5264966,0.124,9.506E10                           ,J1130+3031|J1130+305|J113042+303137|B1128+308|VLA_J1130+3031
ALMA-Band 3                        ,ALMA                               ,2015-01-09T00:00:00Z               ,166.5302572,28.2130736,0.124,9.506E10                           ,J1106+2812|J1106+282|J110606+281246|B1103+284|VLA_J1106+2812
ALMA-Band 3                        ,ALMA                               ,2015-01-09T00:00:00Z               ,62.3576988,6.6764175,0.124,9.506E10                           ,J0409+0640|J0409+066|J040925+064047|B0406+065|VLA_J0409+0640
ALMA-Band 7                        ,ALMA                               ,2015-01-09T00:00:00Z               ,244.7653653,6.2172897,0.024,2.8499E11                          ,J1619+0613|J1619+062|J161904+061257|B1616+063|VLA_J1619+0613
ALMA-Band 7                        ,ALMA                               ,2015-01-09T00:00:00Z               ,54.3212837,1.622986,0.012,2.8499E11                          ,J0337+0137|J0337+016|B0334+014|VLA_J0337+0137
ALMA-Band 7                        ,ALMA                               ,2015-01-09T00:00:00Z               ,165.3752899,39.0757315,0.024,2.8499E11                          ,J1101+3904|J1101+390|J110130+390434|B1058+393|VLA_J1101+3904
ALMA-Band 7                        ,ALMA                               ,2015-01-09T00:00:00Z               ,185.46806,5.17114,0.035,2.8497E11                          ,J1221+0510|J1221+051|J122152+051008|B1219+054|VLA_J1221+0510
ALMA-Band 3                        ,ALMA                               ,2015-01-09T00:00:00Z               ,83.29380060833333                  ,-34.45323272,0.116,9.506E10                           ,J0533-3427|J053310-342710|J053311-342626
ALMA-Band 3                        ,ALMA                               ,2015-01-09T00:00:00Z               ,70.33129650833334                  ,-29.87676966,0.112,9.506E10                           ,J0441-2952|J044119-295232
ALMA-Band 3                        ,ALMA                               ,2015-01-09T00:00:00Z               ,82.53317829,-25.05830534,0.112,9.506E10                           ,J0530-2503|J0530-250|J053007-250330|J053008-250337|B0528-250
ALMA-Band 7                        ,ALMA                               ,2015-01-09T00:00:00Z               ,81.22762631,-28.31156125,0.033,2.8499E11                          ,J0524-2818|J052454-281822|J052454-281842
ALMA-Band 7                        ,ALMA                               ,2015-01-09T00:00:00Z               ,66.0356751,2.0736011,0.011,2.8499E11                          ,J0424+0204|J0424+020|J042408+020418|B0421+019|VLA_J0424+0204
ALMA-Band 7                        ,ALMA                               ,2015-01-09T00:00:00Z               ,94.14991964166667                  ,-34.93793707,0.033,2.8499E11                          ,J0616-3456|J0616-349|J061635-345617|B0614-349
ALMA-Band 7                        ,ALMA                               ,2015-01-09T00:00:00Z               ,246.9043,12.2686428,0.022,2.8499E11                          ,J1627+1216|J1627+122|J162737+121550|B1625+123|VLA_J1627+1216
ALMA-Band 7                        ,ALMA                               ,2015-01-09T00:00:00Z               ,250.19974518333333                 ,12.333910794444446                 ,0.022,2.8499E11                          ,J1640+1220|J1640+123|J164047+122013|B1638+124|VLA_J1640+1220
ALMA-Band 7                        ,ALMA                               ,2015-01-09T00:00:00Z               ,166.5302572,28.2130736,0.044,2.8499E11                          ,J1106+2812|J1106+282|J110606+281246|B1103+284|VLA_J1106+2812
ALMA-Band 7                        ,ALMA                               ,2015-01-09T00:00:00Z               ,83.29380060833333                  ,-34.45323272,0.043,2.8499E11                          ,J0533-3427|J053310-342710|J053311-342626
ALMA-Band 3                        ,ALMA                               ,2015-01-09T00:00:00Z               ,86.03152961666666                  ,-22.68610626,0.107,9.506E10                           ,J0544-2241|J054405-224123|J054407-224110
ALMA-Band 3                        ,ALMA                               ,2015-01-09T00:00:00Z               ,159.4326469,28.5831834,0.064,9.506E10                           ,J1037+2834|J1037+285|J103744+283501|B1034+288|VLA_J1037+2834
ALMA-Band 3                        ,ALMA                               ,2015-01-09T00:00:00Z               ,81.82753381,-23.12694489,0.053,9.506E10                           ,J0527-2307|J052718-230736|J052719-230742
ALMA-Band 3                        ,ALMA                               ,2015-01-09T00:00:00Z               ,165.3752899,39.0757315,0.053,9.506E10                           ,J1101+3904|J1101+390|J110130+390434|B1058+393|VLA_J1101+3904
ALMA-Band 3                        ,ALMA                               ,2015-01-09T00:00:00Z               ,74.9668778,2.4919935,0.106,9.506E10                           ,J0459+0229|J0459+024|J045951+022931|B0457+024|VLA_J0459+0229
ALMA-Band 7                        ,ALMA                               ,2015-01-09T00:00:00Z               ,247.43666,15.00516,0.021,2.8499E11                          ,J1629+1500|J1629+150|J162944+150005|B1627+151|VLA_J1629+1500
ALMA-Band 7                        ,ALMA                               ,2015-01-09T00:00:00Z               ,86.03152961666666                  ,-22.68610626,0.021,2.8499E11                          ,J0544-2241|J054405-224123|J054407-224110
ALMA-Band 3                        ,ALMA                               ,2015-01-09T00:00:00Z               ,167.3702243,37.7419735,0.042,9.506E10                           ,J1109+3744|J1109+377|J110928+374417|B1106+380|VLA_J1109+3744
ALMA-Band 7                        ,ALMA                               ,2015-01-09T00:00:00Z               ,74.9668778,2.4919935,0.021,2.8499E11                          ,J0459+0229|J0459+024|J045951+022931|B0457+024|VLA_J0459+0229
ALMA-Band 7                        ,ALMA                               ,2015-01-09T00:00:00Z               ,240.90859307916668                 ,15.90065531111111                  ,0.021,2.8499E11                          ,J1603+1554|J1603+159|J160338+155357|B1601+160|VLA_J1603+1554
ALMA-Band 7                        ,ALMA                               ,2015-01-09T00:00:00Z               ,77.9900521,1.1803986,0.063,2.8499E11                          ,J0511+0110|J0511+011|J051157+011044|B0509+011|VLA_J0511+0110
ALMA-Band 7                        ,ALMA                               ,2015-01-09T00:00:00Z               ,172.6767882,30.5264966,0.063,2.8499E11                          ,J1130+3031|J1130+305|J113042+303137|B1128+308|VLA_J1130+3031
ALMA-Band 3                        ,ALMA                               ,2015-01-09T00:00:00Z               ,171.1316179,23.1322092,0.094,9.506E10                           ,J1124+2307|J1124+231|J112431+230745|B1121+234|VLA_J1124+2307
ALMA-Band 3                        ,ALMA                               ,2015-01-09T00:00:00Z               ,76.48270572083334                  ,-29.5106678,0.073,9.506E10                           ,J0505-2930|J050555-293038|J050556-293110
ALMA-Band 7                        ,ALMA                               ,2015-01-09T00:00:00Z               ,245.9927163,7.6918196,0.052,2.8499E11                          ,J1623+0741|J1623+076|J162358+074139|B1621+078|VLA_J1623+0741
ALMA-Band 7                        ,ALMA                               ,2015-01-09T00:00:00Z               ,171.1316179,23.1322092,0.031,2.8499E11                          ,J1124+2307|J1124+231|J112431+230745|B1121+234|VLA_J1124+2307
ALMA-Band 7                        ,ALMA                               ,2015-01-09T00:00:00Z               ,82.48778066666667                  ,-25.26636996,0.062,2.8499E11                          ,J0529-2515|J052957-251558|J052957-251603
ALMA-Band 3                        ,ALMA                               ,2015-01-09T00:00:00Z               ,80.72547977083333                  ,-40.34192807,0.072,9.506E10                           ,J0522-4020|J052254-402029|J052254-402031
ALMA-Band 7                        ,ALMA                               ,2015-01-09T00:00:00Z               ,85.55297287083333                  ,-26.97848319,0.041,2.8499E11                          ,J0542-2658|J054210-265843|J054212-265843
ALMA-Band 7                        ,ALMA                               ,2015-01-09T00:00:00Z               ,151.5072929,34.902889,0.041,2.8499E11                          ,J1006+3454|J1006+349|3C236|B1003+351|VLA_J1006+3454
ALMA-Band 7                        ,ALMA                               ,2015-01-09T00:00:00Z               ,83.00859104583333                  ,-38.81509577,0.041,2.8499E11                          ,J0532-3848|J053202-384829|J053202-384854
